time,resistance,current
3.814697265625e-06,14.43165493,1
0.3802754878997803,14.209601402,1
0.45223498344421387,14.080733299,1
0.5241236686706543,13.990107536,1
0.5962510108947754,13.921149254,1
0.6684567928314209,13.863228798,1
0.7411646842956543,13.819247246,1
0.8135700225830078,13.783302307,1
0.8850858211517334,13.754450798,1
0.9570555686950684,13.729904175,1
1.0299923419952393,13.70652771,1
1.1077072620391846,13.687609673,1
1.179084300994873,13.6708498,1
1.2502832412719727,13.655760765,1
1.3222944736480713,13.642415047,1
1.3959481716156006,13.629859924,1
1.4680120944976807,13.618264198,1
1.5406415462493896,13.608078003,1
1.613785982131958,13.59847641,1
1.686373233795166,13.589377403,1
1.7595288753509521,13.58121109,1
1.831634521484375,13.573436737,1
1.903334379196167,13.565998077,1
1.9758038520812988,13.559006691,1
2.047858953475952,13.552331924,1
2.1202096939086914,13.546135902,1
2.1924073696136475,13.540391922,1
2.265507936477661,13.535349846,1
2.337449073791504,13.530069351,1
2.4098446369171143,13.524860382,1
2.4822089672088623,13.52013588,1
2.553895950317383,13.515498161,1
2.6269853115081787,13.510718346,1
2.699585437774658,13.506293297,1
2.7718725204467773,13.50206089,1
2.8444480895996094,13.498213768,1
2.924654245376587,13.494223595,1
2.9966726303100586,13.490577698,1
3.0699849128723145,13.486769676,1
3.1432323455810547,13.483065605,1
3.215775489807129,13.479948997,1
3.2874743938446045,13.476863861,1
3.360442876815796,13.473745346,1
3.4347519874572754,13.470583916,1
3.5090999603271484,13.467888832,1
3.5819530487060547,13.465346336,1
3.6537716388702393,13.462520599,1
3.725433588027954,13.459704399,1
3.797842502593994,13.456623077,1
3.870195150375366,13.453764915,1
3.9424169063568115,13.450624466,1
4.015444993972778,13.44776535,1
4.087061166763306,13.445244789,1
4.158792972564697,13.442674637,1
4.231881856918335,13.440215111,1
4.305027961730957,13.437746048,1
4.376844644546509,13.435245514,1
4.449156284332275,13.432781219,1
4.521862030029297,13.430315971,1
4.594635963439941,13.427864075,1
4.667340040206909,13.425271034,1
4.741324424743652,13.422866821,1
4.813005208969116,13.420508385,1
4.8862786293029785,13.418017387,1
4.958144664764404,13.415207863,1
5.04357647895813,13.412190437,1
5.116208076477051,13.410516739,1
5.187604904174805,13.408288002,1
5.263193607330322,13.405992508,1
5.335355520248413,13.404169083,1
5.407404661178589,13.402173042,1
5.48050856590271,13.399764061,1
5.554058313369751,13.397819519,1
5.626572608947754,13.395683289,1
5.700009822845459,13.393458366,1
5.773457765579224,13.391452789,1
5.846061706542969,13.389797211,1
5.918046951293945,13.38737011,1
5.991697072982788,13.385458946,1
6.063576936721802,13.384046555,1
6.136455774307251,13.381426811,1
6.209466934204102,13.378849983,1
6.2817113399505615,13.376638412,1
6.3537046909332275,13.374714851,1
6.425633907318115,13.372778893,1
6.498037099838257,13.371056557,1
6.57042121887207,13.369478226,1
6.642854690551758,13.367941856,1
6.715870380401611,13.366475105,1
6.788827657699585,13.365083694,1
6.861817359924316,13.363844872,1
6.936358690261841,13.362826347,1
7.008191108703613,13.361759186,1
7.081316709518433,13.36046505,1
7.153378963470459,13.358523369,1
7.226727485656738,13.357161522,1
7.30017876625061,13.355779648,1
7.375181198120117,13.354945183,1
7.447375297546387,13.353323936,1
7.519755125045776,13.351797104,1
7.5924177169799805,13.35068512,1
7.665013074874878,13.349491119,1
7.736506462097168,13.348215103,1
7.808257102966309,13.346955299,1
7.880689382553101,13.345560074,1
7.9524431228637695,13.344520569,1
8.024760484695435,13.343398094,1
8.09714388847351,13.342364311,1
8.169348001480103,13.34122467,1
8.242852449417114,13.339941978,1
8.315609693527222,13.338675499,1
8.393071174621582,13.337658882,1
8.465043067932129,13.336714745,1
8.537097692489624,13.335810661,1
8.60873007774353,13.334935188,1
8.681008577346802,13.333880424,1
8.752892255783081,13.333101273,1
8.824722290039062,13.332257271,1
8.897771835327148,13.331550598,1
8.969434261322021,13.330602646,1
9.042391538619995,13.329720497,1
9.115550518035889,13.328924179,1
9.189350128173828,13.32793808,1
9.262391805648804,13.326931953,1
9.334264755249023,13.326104164,1
9.406344413757324,13.325344086,1
9.478339195251465,13.324593544,1
9.551823854446411,13.323941231,1
9.62431788444519,13.323185921,1
9.696997880935669,13.322629929,1
9.768738508224487,13.322073936,1
9.841151237487793,13.321604729,1
9.913527965545654,13.320833206,1
9.985373258590698,13.320109367,1
10.058573484420776,13.319547653,1
10.131616353988647,13.318928719,1
10.205159902572632,13.318236351,1
10.27727460861206,13.317691803,1
10.349744319915771,13.317332268,1
10.422082424163818,13.316742897,1
10.49486756324768,13.316162109,1
10.56790566444397,13.315408707,1
10.640915632247925,13.314732552,1
10.7135329246521,13.314188957,1
10.785169124603271,13.313754082,1
10.8581862449646,13.313233376,1
10.932241916656494,13.312706947,1
11.005594968795776,13.31223011,1
11.078142642974854,13.311818123,1
11.150635480880737,13.311555862,1
11.223587274551392,13.311231613,1
11.294965267181396,13.310814857,1
11.367071390151978,13.310397148,1
11.442163467407227,13.310011864,1
11.515814065933228,13.309793472,1
11.588356256484985,13.309594154,1
11.661258459091187,13.309391975,1
11.733558893203735,13.309201241,1
11.805114507675171,13.308889389,1
11.877052783966064,13.308761597,1
11.948667526245117,13.308710098,1
12.020849466323853,13.308339119,1
12.093076944351196,13.308059692,1
12.16908597946167,13.307887077,1
12.244121789932251,13.307730675,1
12.316112279891968,13.307519913,1
12.388330459594727,13.307456017,1
12.460980415344238,13.307495117,1
12.534526348114014,13.307396889,1
12.606398582458496,13.307369232,1
12.67868423461914,13.307342529,1
12.75100827217102,13.307393074,1
12.82286524772644,13.307482719,1
12.895179510116577,13.307239532,1
12.96714973449707,13.307042122,1
13.039001703262329,13.307005882,1
13.110702991485596,13.306776047,1
13.193887710571289,13.306676865,1
13.268126726150513,13.30657196,1
13.340757608413696,13.306635857,1
13.412707567214966,13.306600571,1
13.484593629837036,13.30663681,1
13.557685852050781,13.306762695,1
13.63013219833374,13.307159424,1
13.703893423080444,13.307400703,1
13.776522874832153,13.307707787,1
13.851076126098633,13.307620049,1
13.924375534057617,13.307706833,1
13.996150255203247,13.307668686,1
14.06979250907898,13.307813644,1
14.142902851104736,13.307881355,1
14.215452194213867,13.308001518,1
14.29847502708435,13.308035851,1
14.388097524642944,13.308184624,1
14.463115453720093,13.308227539,1
14.539254665374756,13.308324814,1
14.61265778541565,13.308348656,1
14.684775352478027,13.308326721,1
14.757834196090698,13.308461189,1
14.830212354660034,13.308591843,1
14.905162334442139,13.30862999,1
14.977049589157104,13.308850288,1
15.049234867095947,13.309151649,1
15.12156867980957,13.30928421,1
15.19337272644043,13.309531212,1
15.265812397003174,13.309867859,1
15.337628841400146,13.310063362,1
15.409576177597046,13.31002903,1
15.483136177062988,13.310193062,1
15.555353879928589,13.310416222,1
15.627431631088257,13.310747147,1
15.6994149684906,13.310925484,1
15.77151870727539,13.311220169,1
15.843908309936523,13.311664581,1
15.918033361434937,13.312232971,1
15.995440483093262,13.312674522,1
16.071251392364502,13.313067436,1
16.145293951034546,13.313492775,1
16.22068452835083,13.313793182,1
16.29457974433899,13.314225197,1
16.366747617721558,13.314462662,1
16.438572645187378,13.314832687,1
16.51065468788147,13.315169334,1
16.58266282081604,13.315391541,1
16.65564775466919,13.315514565,1
16.729220867156982,13.315466881,1
16.80360460281372,13.315870285,1
16.876028060913086,13.316108704,1
16.951687812805176,13.316362381,1
17.02409052848816,13.316845894,1
17.09829068183899,13.317436218,1
17.17008113861084,13.317982674,1
17.242656469345093,13.318522453,1
17.31450366973877,13.319069862,1
17.386627197265625,13.319543839,1
17.459298133850098,13.320051193,1
17.53520154953003,13.32048893,1
17.610621452331543,13.320957184,1
17.684809684753418,13.321526527,1
17.7582745552063,13.32198143,1
17.832338571548462,13.322494507,1
17.906028032302856,13.322937965,1
17.98673391342163,13.323395729,1
18.06050443649292,13.324076653,1
18.13206696510315,13.324521065,1
18.203507661819458,13.324976921,1
18.27535343170166,13.325480461,1
18.3581383228302,13.325984955,1
18.436090230941772,13.326397896,1
18.507790088653564,13.326826096,1
18.57995104789734,13.327356339,1
18.651359796524048,13.327731133,1
18.72265887260437,13.32815361,1
18.7941415309906,13.328726768,1
18.868343830108643,13.32937336,1
18.940927982330322,13.330058098,1
19.012977600097656,13.330870628,1
19.087270975112915,13.331627846,1
19.159961462020874,13.332414627,1
19.23536777496338,13.333200455,1
19.3079252243042,13.333733559,1
19.37988018989563,13.334299088,1
19.45957326889038,13.334942818,1
19.534249544143677,13.335659981,1
19.606735944747925,13.33633709,1
19.678741216659546,13.336961746,1
19.751292943954468,13.337471962,1
19.82313847541809,13.337994576,1
19.8955500125885,13.338535309,1
19.967293977737427,13.339326859,1
20.039825916290283,13.339905739,1
20.112223148345947,13.340595245,1
20.184972763061523,13.341478348,1
20.256800174713135,13.342299461,1
20.328842639923096,13.343092918,1
20.40267324447632,13.343783379,1
20.476850748062134,13.344398499,1
20.54899525642395,13.344849586,1
20.620975255966187,13.345482826,1
20.69368553161621,13.346100807,1
20.768412828445435,13.346978188,1
20.84129524230957,13.347855568,1
20.916672468185425,13.348863602,1
20.991945028305054,13.349683762,1
21.06377148628235,13.350338936,1
21.135637521743774,13.351055145,1
21.20772957801819,13.351752281,1
21.281662225723267,13.352363586,1
21.35466170310974,13.353284836,1
21.426388025283813,13.354186058,1
21.49826693534851,13.355064392,1
21.571091651916504,13.356051445,1
21.643367767333984,13.356952667,1
21.716002464294434,13.357802391,1
21.789879322052002,13.358416557,1
21.861449480056763,13.359437943,1
21.936723709106445,13.360169411,1
22.00878071784973,13.361006737,1
22.08022451400757,13.36193943,1
22.155823707580566,13.36280632,1
22.228435516357422,13.363580704,1
22.30082416534424,13.364283562,1
22.373549938201904,13.364985466,1
22.44520354270935,13.365900993,1
22.517800092697144,13.366792679,1
22.590250492095947,13.3679142,1
22.66199016571045,13.368759155,1
22.734496593475342,13.369646072,1
22.811895608901978,13.370538712,1
22.88501811027527,13.371335983,1
22.957231044769287,13.372275352,1
23.028911352157593,13.373186111,1
23.100445985794067,13.374115944,1
23.171908617019653,13.375252724,1
23.245195627212524,13.376199722,1
23.3187415599823,13.377110481,1
23.391693830490112,13.378164291,1
23.463418006896973,13.379040718,1
23.534813165664673,13.379952431,1
23.60712194442749,13.380962372,1
23.678921937942505,13.381829262,1
23.750535011291504,13.382681847,1
23.822587490081787,13.383757591,1
23.895779848098755,13.384656906,1
23.968139171600342,13.385442734,1
24.040668487548828,13.386462212,1
24.11240243911743,13.387400627,1
24.184300899505615,13.388500214,1
24.261265993118286,13.389598846,1
24.333373069763184,13.390587807,1
24.404939651489258,13.391599655,1
24.477803468704224,13.392448425,1
24.54976773262024,13.39342308,1
24.62167763710022,13.394373894,1
24.69471526145935,13.395296097,1
24.767313480377197,13.396388054,1
24.83970808982849,13.397447586,1
24.912030696868896,13.398575783,1
24.983779191970825,13.39966774,1
25.058006763458252,13.400790215,1
25.13538908958435,13.401992798,1
25.208280563354492,13.40302372,1
25.28273320198059,13.404117584,1
25.354679584503174,13.405075073,1
25.427716732025146,13.406027794,1
25.499717235565186,13.406999588,1
25.572306632995605,13.408208847,1
25.644445180892944,13.409385681,1
25.717393159866333,13.410509109,1
25.789769887924194,13.41174984,1
25.861883878707886,13.412829399,1
25.933799028396606,13.413951874,1
26.0064115524292,13.415187836,1
26.08120894432068,13.416380882,1
26.153990983963013,13.417723656,1
26.22717595100403,13.418880463,1
26.298810482025146,13.420105934,1
26.380496978759766,13.421150208,1
26.45331335067749,13.42228508,1
26.525922536849976,13.423084259,1
26.598699808120728,13.424225807,1
26.67028498649597,13.425192833,1
26.743302583694458,13.426454544,1
26.826437950134277,13.42807579,1
26.898570775985718,13.429455757,1
26.9705011844635,13.43057251,1
27.04198908805847,13.432012558,1
27.11514711380005,13.433409691,1
27.187934160232544,13.43466568,1
27.259621620178223,13.43588829,1
27.335684776306152,13.437170029,1
27.40847635269165,13.438146591,1
27.481321096420288,13.439308167,1
27.5533185005188,13.440523148,1
27.627357244491577,13.441683769,1
27.69978904724121,13.442975044,1
27.772650003433228,13.444200516,1
27.84816026687622,13.44535923,1
27.920525074005127,13.446708679,1
27.99219036102295,13.447927475,1
28.06413745880127,13.44923687,1
28.13673996925354,13.450612068,1
28.20888590812683,13.452008247,1
28.28280782699585,13.453191757,1
28.358729600906372,13.454586029,1
28.431934595108032,13.455709457,1
28.505077600479126,13.456992149,1
28.576722621917725,13.458170891,1
28.649142742156982,13.459424019,1
28.72227692604065,13.460786819,1
28.79424262046814,13.461904526,1
28.86631679534912,13.4632864,1
28.938615322113037,13.464410782,1
29.010539770126343,13.465701103,1
29.083154439926147,13.467076302,1
29.154969930648804,13.468515396,1
29.227604627609253,13.469893456,1
29.30055856704712,13.471128464,1
29.37251043319702,13.472483635,1
29.450962781906128,13.473777771,1
29.52286458015442,13.475236893,1
29.59657382965088,13.476613045,1
29.668375492095947,13.477895737,1
29.743191242218018,13.479252815,1
29.815258741378784,13.480462074,1
29.8883957862854,13.481700897,1
29.960439920425415,13.482966423,1
30.032817363739014,13.484301567,1
30.105183124542236,13.485700607,1
30.17675232887268,13.487077713,1
30.248321056365967,13.488508224,1
30.320977926254272,13.489863396,1
30.39540719985962,13.491568565,1
30.47512936592102,13.492842674,1
30.547685146331787,13.494242668,1
30.620604515075684,13.495573997,1
30.69290828704834,13.496931076,1
30.76510763168335,13.498365402,1
30.83731174468994,13.499793053,1
30.908973455429077,13.501282692,1
30.980294466018677,13.502757072,1
31.05155062675476,13.504226685,1
31.122694492340088,13.5055933,1
31.19464635848999,13.507035255,1
31.26666283607483,13.508393288,1
31.341315984725952,13.509675026,1
31.414900064468384,13.511013031,1
31.48779273033142,13.512568474,1
31.560271501541138,13.514105797,1
31.632715940475464,13.515759468,1
31.705268144607544,13.517202377,1
31.77735996246338,13.518588066,1
31.84969735145569,13.52009964,1
31.921581983566284,13.52162075,1
31.99368381500244,13.523106575,1
32.066251277923584,13.524599075,1
32.138779640197754,13.526099205,1
32.21245217323303,13.527767181,1
32.284735679626465,13.52945137,1
32.35690879821777,13.531236649,1
32.42956900596619,13.532883644,1
32.503111124038696,13.534438133,1
32.57858467102051,13.536096573,1
32.65187644958496,13.537945747,1
32.724775075912476,13.539531708,1
32.79712748527527,13.541129112,1
32.86951231956482,13.542746544,1
32.94128370285034,13.544196129,1
33.013612031936646,13.545688629,1
33.08625888824463,13.547270775,1
33.158172845840454,13.548857689,1
33.23004937171936,13.550413132,1
33.30176019668579,13.551839828,1
33.37562084197998,13.553384781,1
33.45015573501587,13.554993629,1
33.52353596687317,13.556774139,1
33.5967001914978,13.558405876,1
33.66918182373047,13.560124397,1
33.74091696739197,13.561616898,1
33.813225984573364,13.563130379,1
33.88512396812439,13.564598083,1
33.95703935623169,13.566176414,1
34.02935743331909,13.567848206,1
34.10265779495239,13.569542885,1
34.17539882659912,13.57101059,1
34.24876832962036,13.572616577,1
34.32106375694275,13.574249268,1
34.39284086227417,13.575696945,1
34.46473455429077,13.577311516,1
34.53888773918152,13.57922554,1
34.61885118484497,13.5810709,1
34.69094181060791,13.582697868,1
34.764079570770264,13.58446312,1
34.837746143341064,13.585882187,1
34.91201734542847,13.587537766,1
34.98439264297485,13.589009285,1
35.05738830566406,13.590526581,1
35.129924297332764,13.592235565,1
35.20319199562073,13.594053268,1
35.2749559879303,13.59579277,1
35.34652781486511,13.59759903,1
35.418187379837036,13.599101067,1
35.490732192993164,13.600728989,1
35.56708574295044,13.602557182,1
35.641289710998535,13.604353905,1
35.71311402320862,13.60614109,1
35.784629821777344,13.607753754,1
35.856191873550415,13.609500885,1
35.92813563346863,13.611241341,1
35.99964356422424,13.612754822,1
36.072275161743164,13.614674568,1
36.14380168914795,13.616600037,1
36.21518349647522,13.618510246,1
36.29460906982422,13.620359421,1
36.36627149581909,13.622076035,1
36.44016885757446,13.623813629,1
36.51190257072449,13.625770569,1
36.583516120910645,13.627650261,1
