time,resistance
65.95264292,12.3013342
66.02720642,12.30217252
66.10238957,12.30275744
66.17623353,12.30345953
66.2496531,12.30402084
66.32344484,12.30450857
66.3972311,12.30521248
66.47227287,12.305732
66.54739594,12.30628332
66.62187433,12.30688004
66.69700265,12.30746496
66.77085471,12.30802627
66.84445214,12.30871927
66.91968894,12.30957758
66.99326849,12.31036504
67.06608677,12.31107893
67.14143181,12.31178193
67.21529317,12.31252489
67.28893471,12.31330872
67.36143303,12.31396266
67.43601394,12.31459845
67.50943184,12.31527328
67.58391142,12.31598718
67.65775537,12.31677827
67.73170328,12.31759117
67.80646706,12.31830415
67.88095355,12.3189908
67.95370173,12.31996809
68.03050995,12.32088271
68.10434818,12.32169106
68.17783809,12.3223659
68.25590634,12.3231243
68.32940316,12.32391448
68.40756631,12.32534409
68.48073864,12.32672192
68.55360842,12.32764108
68.62572455,12.32844126
68.69907355,12.32935951
68.77188611,12.33009974
68.84603071,12.33070737
68.91928554,12.33133225
68.99287629,12.33235677
69.06695819,12.33330136
69.14066839,12.33426594
69.21489453,12.33521598
69.28972268,12.3361088
69.36317801,12.33696801
69.43689919,12.33780361
69.51143956,12.33856746
69.58420944,12.33946664
69.6583879,12.34043303
69.73406672,12.34110968
69.80885625,12.34182539
69.88258386,12.34255564
69.95727968,12.3433985
70.03158975,12.34426771
70.11061358,12.34522592
70.18714356,12.34613146
70.26307821,12.34709422
70.33761907,12.34809694
70.412251,12.3489389
70.48617482,12.34983172
70.56076431,12.35061464
70.64305043,12.35175996
70.72377157,12.35258557
70.797261,12.35350745
70.87198853,12.35455286
70.94796515,12.35539028
71.02322102,12.35619954
71.09641647,12.35747474
71.17088437,12.35847473
71.24483204,12.3594166
71.31895566,12.36047109
71.39477158,12.36163548
71.46824956,12.3624729
71.54244089,12.36348198
71.61618638,12.36444201
71.68959832,12.36535118
71.76393056,12.36618042
71.83732605,12.36710412
71.91129494,12.36811956
71.98950577,12.36907414
72.06343317,12.3699488
72.13731551,12.37077986
72.21331382,12.3717081
72.28710532,12.3725655
72.36052203,12.37329756
72.43477607,12.374006
72.50845432,12.37482343
72.58395004,12.3758198
72.65771675,12.37681343
72.73145461,12.37767628
72.80606937,12.3785028
72.87953949,12.37932024
72.95506573,12.38017128
73.03141975,12.38106591
73.10601473,12.38207136
73.18089223,12.38301958
73.25767112,12.3839996
73.33378553,12.38490059
73.40909386,12.38584882
73.4866879,12.38665444
73.55962491,12.38758541
73.63327026,12.38849186
73.70767546,12.38951819
73.78127408,12.39045734
73.85564065,12.39143735
73.9296217,12.39232744
74.00373459,12.39326205
74.07771635,12.39435105
74.16271758,12.39525023
74.23670173,12.39619119
74.31078315,12.39708946
74.38511658,12.39794322
74.45861983,12.39888237
74.53199387,12.39981878
74.605515,12.40060806
74.6796205,12.40147
74.75303054,12.40234829
74.82660198,12.40335919
74.90275955,12.40419024
74.97680759,12.40521386
75.05360389,12.40622021
75.12769389,12.40715027
75.20169997,12.40811121
75.27701688,12.40914754
75.35331988,12.41009667
75.42696667,12.41112119
75.50114989,12.41219112
75.5763135,12.41318566
75.65038085,12.4141466
75.72414684,12.41504033
75.79917383,12.41604305
75.87603688,12.41719382
75.95259857,12.41815385
76.02534294,12.41923468
76.09922171,12.42012024
76.17130113,12.42102941
76.24355626,12.421974
76.31546879,12.42292858
76.38728094,12.42382867
76.45927787,12.42480868
76.53257537,12.42579506
76.60854816,12.42685772
76.68348646,12.42781775
76.75715804,12.42868151
76.8326087,12.42967969
76.90813375,12.4308023
76.99010634,12.43184226
77.06591964,12.43293126
77.14058948,12.43391582
77.21522808,12.43491672
77.29053903,12.43581409
77.36864543,12.43672416
77.44372058,12.43766421
77.51868129,12.43861516
77.59206414,12.43970417
77.66766691,12.44047347
77.74363756,12.44140262
77.81835127,12.44238899
77.89384437,12.44339262
77.97143888,12.44469234
78.05002904,12.4457659
78.12526441,12.4468758
78.20052314,12.44801839
78.27577472,12.4490747
78.35019231,12.45022456
78.42363143,12.45135898
78.49761701,12.45243527
78.57129216,12.45358058
78.64558506,12.45467595
78.7203176,12.4558467
78.79689908,12.45693207
78.87081885,12.45799019
78.9447577,12.45898837
79.02187109,12.46011552
79.10110426,12.46118091
79.17713118,12.46214004
79.25167632,12.46317727
79.32602715,12.46428263
79.40530872,12.46534166
79.47786784,12.46634438
79.54983091,12.46730623
79.62369466,12.46839523
79.69872808,12.46944882
79.77318287,12.47048514
79.84754872,12.4715796
79.92285776,12.47248695
79.99635649,12.47357141
80.07056141,12.47472127
80.14557266,12.47577576
80.22056079,12.47693743
80.29532719,12.47801826
80.369344,12.4790446
80.44605875,12.48006639
80.52008939,12.4811672
80.59380436,12.48238609
80.66820192,12.48343876
80.74329925,12.48444693
80.81852818,12.48565674
80.89778304,12.4868066
80.97372317,12.48794556
81.04768801,12.48893738
81.12006497,12.4899846
81.19393253,12.49104273
81.26751852,12.49223527
81.34380364,12.493238
81.41928387,12.49435334
81.49340725,12.49538603
81.565207,12.49653226
81.63690472,12.49753316
81.70909238,12.49864851
81.78239751,12.49981108
81.85666513,12.50102815
81.93203163,12.5020336
82.00707507,12.50303359
82.08189154,12.50424975
82.15568399,12.50530425
82.22911644,12.50655674
82.30424857,12.50777835
82.3783915,12.50891913
82.45062065,12.51000268
82.52416563,12.51104536
82.59683108,12.51209713
82.67129874,12.51305716
82.7450335,12.51397542
82.82039952,12.51487914
82.89648843,12.51595815
82.97045207,12.51703081
83.04549885,12.51814615
83.12173033,12.51951218
83.19689202,12.52063297
83.27252483,12.52171017
83.34619403,12.5227256
83.42201734,12.52400807
83.49680114,12.52528781
83.57418036,12.52645402
83.64771461,12.52763476
83.72108388,12.52885001
83.79588127,12.52997898
83.8713994,12.53120604
83.94794512,12.53242856
84.02307415,12.53366289
84.09845424,12.53489631
84.17312503,12.53604344
84.24851203,12.53732681
84.32288051,12.53868012
84.39809847,12.54000528
84.472821,12.5412169
84.54612327,12.54286176
84.6283803,12.5442523
84.7028439,12.54547755
84.78112745,12.54661651
84.85581803,12.54791896
84.93182373,12.54907245
85.00753641,12.55022957
